"","SimpSubs","IPTW","TMLE"
"427",-0.0236731366824951,-0.0300751541076652,-0.0289079555350229
"428",-0.0160098093701802,-0.0206466668844754,-0.019100037782122
"429",-0.0175346810125597,-0.0215831730469717,-0.021329606369634
"430",-0.0326759258830821,-0.039806647317044,-0.0384049878184868
"431",-0.0210398179125266,-0.0255498837405233,-0.0236421528801158
"432",-0.0211910238642314,-0.0283262436359888,-0.0273959400917294
"433",-0.013361892351733,-0.0174152811885647,-0.0169063369110577
"434",-0.0235351693924696,-0.0296509817387818,-0.0280660579280112
"435",-0.0219832683988502,-0.0270616675037899,-0.0256586045713708
"436",-0.0291603839064876,-0.0365795508392221,-0.0345639343206634
"437",-0.020464393666982,-0.0271683336593115,-0.0254921918063725
"438",-0.0230371691366926,-0.0287525204772741,-0.0275275171056892
"439",-0.0269902303814531,-0.0320453748979934,-0.0303804054183275
"440",-0.0161885867012176,-0.0227329719554956,-0.0206217860721655
"441",-0.0214615070382392,-0.024649519184389,-0.0227452678920355
"442",-0.022382314274671,-0.0248458493926105,-0.0234241459900923
"443",-0.0325700358934224,-0.0359910017782166,-0.0341836151383981
"444",-0.0271013535128098,-0.0350719546404578,-0.0332651039826838
"445",-0.0131615376830633,-0.0166995138076569,-0.0143895123187071
"446",-0.0343941682286213,-0.0360314822260452,-0.0349672914267072
"447",-0.0308930559944736,-0.0369614637871952,-0.0349064227812376
"448",-0.0109285170678853,-0.0140380389894372,-0.0125984162194757
"449",-0.0263825035867772,-0.0346446627364722,-0.0331612773387466
"450",-0.0152780799770155,-0.017685679707706,-0.0162689222423887
"451",-0.0250918585597078,-0.0309541605352454,-0.0289953323889562
"452",-0.0366179026429226,-0.0437382466669488,-0.0422163062940361
"453",-0.0230457249707664,-0.0286503828324293,-0.0269059587934292
"454",-0.0255436736441707,-0.028398257944751,-0.0277906342656781
"455",-0.0326411484349311,-0.0389538319873345,-0.0368112800090495
"456",-0.0172854763725936,-0.021325241799234,-0.0192998049531252
"457",-0.0222254996080609,-0.0281315956016919,-0.0274458971796875
"458",-0.0221296646996684,-0.0265338782039197,-0.0250851898232916
"459",-0.0233240357500253,-0.0300893871055191,-0.0282786043012166
"460",-0.01679407001835,-0.0238611956335276,-0.0220512056493044
"461",-0.0160383721681775,-0.018500095772384,-0.0163183691779157
"462",-0.00951323556740854,-0.0101674245146359,-0.00847304710495389
"463",-0.0336668494067206,-0.0390226814301723,-0.0371157889500431
"464",-0.0198335770395731,-0.0219653604536454,-0.0205969823417412
"465",-0.0423647103847026,-0.0500994668092811,-0.0488166571636656
"466",-0.0299157981974102,-0.0377103089924289,-0.0357744227450705
"467",-0.0332465798475821,-0.0389893145383639,-0.038261862914821
"468",-0.0276414563956043,-0.0322431405264604,-0.0306170601139114
"469",-0.0138688568853249,-0.0184956516619333,-0.0172848159581884
"470",-0.0177474150966303,-0.0217342322690717,-0.0200900000450777
"471",-0.0245331931304996,-0.0312481280654769,-0.0306339454587962
"472",-0.0245669227975315,-0.0298185493612175,-0.0284865513988561
"473",-0.0286470373705215,-0.0354525611550823,-0.0339523055017414
"474",-0.0194288397270127,-0.0269288586667204,-0.025092028824945
"475",-0.00949565280645675,-0.0118106458425003,-0.0102883079870646
"476",-0.0262969913712324,-0.0308682620916859,-0.0285605205706306
"477",-0.011175914450208,-0.0168328933298742,-0.014787411159789
"478",-0.0254286396117516,-0.0302981876210598,-0.02872938773933
"479",-0.0240218975056431,-0.0298278355319459,-0.0286592685364259
"480",-0.0163355499631443,-0.021734504772093,-0.0201001750967211
"481",-0.0309322737492262,-0.0353967070301378,-0.0336584520758201
"482",-0.0171319406273479,-0.0222642172871502,-0.0219378589932174
"483",-0.0196261787658173,-0.026617352340961,-0.0239720221812215
"484",-0.0170456217562823,-0.021785431399125,-0.0212898062057235
"485",-0.0255432972138963,-0.0340092317494001,-0.0327249566253167
"486",-0.0333306971958094,-0.0370854792699099,-0.03681474567834
"487",-0.0190494621340088,-0.0180923844977042,-0.0169542354224714
"488",-0.018302606565918,-0.0218575234711658,-0.0203114446699879
"489",-0.0261655703964508,-0.0287172928687019,-0.0267824895842353
"490",-0.0215635539595475,-0.027119711969639,-0.02511271044682
"491",-0.0172055344265039,-0.0185451391293701,-0.016950377478278
"492",-0.0187451109844534,-0.0229097787818896,-0.0209792951886963
"493",-0.0323446943214269,-0.0355679083694335,-0.0344731605441804
"494",-0.0204719016774596,-0.0244401244721496,-0.0224659923156082
"495",-0.0222639435187823,-0.0253943500350873,-0.023667055948156
"496",-0.0237968161997068,-0.0283272351980543,-0.027254326514252
"497",-0.0144967278529734,-0.0198694039414314,-0.0185435011850759
"498",-0.0134496176001647,-0.0176001179232712,-0.0162641304407067
"499",-0.0150565104637561,-0.0168696844151611,-0.0145103075507771
"500",-0.0217351591171025,-0.0267008635608618,-0.0247010095057961
