"","SimpSubs","IPTW","TMLE"
"44",3.05389645911686e-05,-0.0480601511232562,-0.0268579318660179
"45",-0.015108032256689,-0.0358727023932459,-0.0269680026950597
"46",0,-0.0181093669364584,-0.026876790776508
"47",-0.0013353200202089,-0.0260731124994333,-0.0269331033899707
"48",0.00963239928783077,-0.0494931586607446,-0.0268873866403219
"49",-0.00291099544816032,-0.0407542230023841,-0.0268622274339645
"50",-0.000177864814518585,-0.0390243234966661,-0.026881227967537
"51",0.000930179897849804,-0.0501145767460204,-0.02690511176361
"52",4.58742036864589e-05,-0.0415707730550309,-0.0269006250807736
"53",-0.0051021886544668,-0.0380896829153613,-0.0268597416817216
"54",0,-0.0562399366414392,-0.0269340770510276
"55",0,-0.0300167678558521,-0.0269782574211236
"56",0,-0.0372971955672923,-0.0269363536977544
"57",0.00290250961537419,-0.0413244287409227,-0.0270000414489985
"58",0,-0.0350493047063738,-0.0269097625868611
"59",0,-0.0381725929863928,-0.0268796307571
"60",-0.00111034716993177,-0.0367628172392855,-0.026866980086371
"61",0,-0.048276733932373,-0.0268869112735137
"62",-0.000222235019577904,-0.0510562465579767,-0.0268415114622759
"63",-0.00114093449330466,-0.0376693163015315,-0.0268855913172934
"64",0,-0.0484018109275769,-0.0269030375593603
"65",-0.00164644227056447,-0.0452829313858305,-0.026818826460084
"66",-1.70413406191736e-05,-0.0359977400868187,-0.0269017554802774
"67",-1.80923665709801e-05,-0.0387678780740692,-0.0268754657562547
"68",0,-0.0367716728236684,-0.0269125598894059
"69",0.000478299094228897,-0.0392178653912973,-0.026971371733325
"70",-0.00819214485504596,-0.0487245029292762,-0.0268827405897626
"71",0.00124140758741299,-0.0423866202407056,-0.0268994895494188
"72",-0.00404997770021213,-0.0464993460852378,-0.0268319084252364
"73",-0.00492725439825295,-0.0394494913849064,-0.0268717210862793
"74",0.000362909482702455,-0.0562923811603233,-0.0269038726482628
"75",0.00058408025417851,-0.0391753563112877,-0.0268665244707391
"76",0,-0.0466011168159475,-0.0268617381517784
"77",0.000244798644615261,-0.0399926435810964,-0.0268619932891689
"78",0,-0.037510942919251,-0.0268389410425655
"79",7.43067481997688e-06,-0.0368968086329268,-0.0269533394257666
"80",0,-0.0376805782280491,-0.0267977966044701
"81",-4.19164296456379e-05,-0.0337443579247939,-0.0268662899950469
"82",-6.588291168009e-05,-0.0509879193601528,-0.0269225512516474
"83",0.0053386233549333,-0.0405072463768115,-0.0268756209951938
"84",-0.00359653907694531,-0.0567567312614155,-0.0268408828351372
"85",0,-0.0315337472942276,-0.0269311870839137
"86",0,-0.0467210141615859,-0.0268647471887765
"87",-0.000813192546253968,-0.0387440600309583,-0.026888856359185
"88",0.00250411328848989,-0.036348840144578,-0.0269031445474834
"89",0,-0.0360938676683601,-0.026821053842535
"90",0,-0.0433733074612532,-0.0268882746583166
"91",0.0045619702922332,-0.0578778474911381,-0.0269023114041497
"92",-0.000552549906459232,-0.032635973771351,-0.0269593976386049
"93",-0.0010110458387917,-0.0324765206405003,-0.0269191872678254
"94",0.000641830890604851,-0.0327874643665829,-0.0268919181276192
"95",-0.000593755786991895,-0.0245314039380985,-0.0269181475681056
"96",-0.00951909421696286,-0.0409958847720771,-0.0268982437988413
"97",0.00153696850675123,-0.039595175910278,-0.0268445192622386
"98",-0.00185147598742184,-0.0530277900633938,-0.0269313030568075
"99",-0.00240674255531793,-0.0356277326181171,-0.0268607219079167
"100",0.00102519844521141,-0.0495545934473072,-0.0268948925330212
"101",0,-0.0349660193854208,-0.0269722238636458
"102",0,-0.0463793678375567,-0.0269088767633282
"103",0,-0.0402441225148571,-0.0268251142366432
"104",-0.00147004978071558,-0.0354762355736461,-0.0268793029000134
"105",0.0158053254412379,-0.0252280006657937,-0.0269272606507717
"106",0,-0.0502222518786186,-0.0269554750559834
"107",-0.000252599987832765,-0.0450907601779734,-0.0268616552797489
"108",0,-0.0523405657987584,-0.02694033444273
"109",-4.06718680398916e-05,-0.0369307181310674,-0.0268485136744794
"110",0,-0.0545988801081803,-0.0268864831434003
"111",0.00102925753063578,-0.0361889128024925,-0.0269501755319759
"112",-0.00638918791333751,-0.0389634937243538,-0.0268965676082364
"113",-0.00193521258965394,-0.0488974814700662,-0.0268208669785105
"114",0,-0.0316077764982851,-0.0269030114526212
"115",0.00433725339967724,-0.0420295746588593,-0.0269239404172714
"116",-0.00152223980926453,-0.0279895150845015,-0.0269060757875483
"117",0,-0.0253378326662491,-0.0268487037919933
"118",0,-0.0405972911233946,-0.026883053354167
"119",0,-0.0327759336997215,-0.0268527049302829
"120",0.00600386470060909,-0.0360897936306245,-0.0269046722308802
"121",0,-0.037040692915385,-0.0268487430415369
"122",0,-0.0294944779299046,-0.0269825202994783
"123",0,-0.0277481127106165,-0.0268905929161661
"124",0,-0.0427069093818853,-0.0269388029964188
"125",0,-0.0399357202479668,-0.0269142568192293
"126",0,-0.0339110432049394,-0.0268826504553079
"127",0,-0.041217147981157,-0.0268811872897841
"128",-0.00146078579136403,-0.0443553862328765,-0.0268558703592812
"129",-0.000147839965862878,-0.0469226282418788,-0.0268506918727317
"130",0.0134139572816204,-0.0378159118770953,-0.0268878520171479
"131",0,-0.0381401743236961,-0.0268746505053769
"132",0.000354262476225258,-0.0361084416650331,-0.0269202683414961
"133",0,-0.0455494284725565,-0.0267970697193051
"134",0.000398855295478602,-0.0543980405617974,-0.0269283359135444
"135",0,-0.0467269174089368,-0.0268508744177735
"136",-0.00490670515638472,-0.0408543189849729,-0.0270197734467439
"137",0,-0.0470562826491918,-0.0269702576417514
"138",-0.00399145561380711,-0.0472035389597266,-0.0269098263022932
"139",0.00858023398578306,-0.0363466800628297,-0.0268641526025134
"140",0,-0.05001042144843,-0.0268663858022508
"141",-0.00349713826115379,-0.0365771293818584,-0.0269191075955096
"142",0.000812151139350167,-0.0363498991808184,-0.0269058110347309
"143",0.00593438310682615,-0.0507855762074504,-0.0269479885226911
"144",0,-0.024580601536716,-0.0268795982905161
"145",0.0017927203370233,-0.0487418791227471,-0.0269131790507692
"146",0,-0.0430566949485868,-0.0268939348649595
"147",-0.0086031149463669,-0.0531040119491535,-0.0268348507729053
"148",0.0196067560692175,-0.0457315095610096,-0.0268600314608169
"149",0,-0.0529330214690666,-0.026909181867845
"150",0,-0.0365792189218884,-0.0269118599978387
"151",0,-0.0351803396933298,-0.0269411834283269
"152",-0.00497879497388973,-0.0362400528377867,-0.0268704826390195
"153",0,-0.0520753756047873,-0.0268417487508293
"154",0,-0.0349791499216787,-0.0269836937799014
"155",0.00708810731522816,-0.0374425005873042,-0.026874971798007
"156",-0.000285071994833856,-0.0352164428491863,-0.0269775482972021
"157",0,-0.0385446500944632,-0.0268575277591039
"158",0,-0.0606334640186773,-0.0268504996366246
"159",-0.000119802149217483,-0.0326296622406679,-0.0268668005618174
"160",-0.00103063165085153,-0.0496686886433697,-0.0269010388120079
"161",-0.000211998586726522,-0.0422303818937218,-0.0269212642846958
"162",0.000469229135032076,-0.0389806840178921,-0.0268714580824788
"163",0,-0.0432048874384028,-0.0269138509045499
"164",-0.0103738091277073,-0.0632086912950574,-0.0269219174448495
"165",-0.00265487085209043,-0.0370318577694678,-0.0269005801964327
"166",-0.000586129183943894,-0.0354450229656055,-0.0268066617279807
"167",-0.00186525330284972,-0.0431783458499251,-0.0268252087660303
"168",-0.000186238485819903,-0.0328222072345432,-0.0268864943766539
"169",0,-0.0494718074130772,-0.0268415457069365
"170",-0.000475440051448511,-0.0436870441300473,-0.0269240652986124
"171",0,-0.0273366712586318,-0.026944955903373
"172",0.00276482014273685,-0.0479765045630156,-0.0269813229350502
"173",0,-0.056381157791778,-0.0268500220203182
"174",0,-0.033013549882062,-0.0268763185422868
"175",0,-0.0390927061738613,-0.0269016709414162
"176",0,-0.0375721417982244,-0.0268773797897627
"177",0,-0.0434410744497012,-0.026930876503183
"178",0.0028458417029028,-0.0541944749514236,-0.0269158542501642
"179",0,-0.0549921902219239,-0.0269004339328776
"180",-0.0072197524746376,-0.0390934931927788,-0.0268558752465738
"181",0,-0.0419266393231357,-0.0268279739658243
"182",2.62097560167038e-05,-0.04389885129263,-0.0269325162762599
"183",-0.00564478468709978,-0.0424217718507543,-0.0268904943915019
"184",0,-0.0458780430715052,-0.0268845266309401
"185",0.00307805618129575,-0.0293264897313641,-0.0268922034144436
"186",0,-0.0301651284080608,-0.0268736206039212
"187",-0.000133233614922864,-0.0432482658133542,-0.0269464211178519
"188",-0.000203818656218302,-0.0439645649995245,-0.0268758329301763
"189",0.00419693315991899,-0.0369457590296139,-0.0268648328554075
"190",-0.00839753651573201,-0.0322349352407178,-0.0269554380435393
"191",0,-0.0376843897883846,-0.0269795504048932
"192",-0.0067557643954175,-0.0543292477749058,-0.0269097434668183
"193",0.00078119865869762,-0.0368145996447556,-0.0268652472793348
"194",0.00379277827811783,-0.0406381232881791,-0.0268487041803239
"195",0,-0.0406250803376834,-0.0269548510674164
"196",0,-0.0360706784709724,-0.0269066688648025
"197",-0.000276897687350723,-0.0268262379714772,-0.0269065297243719
"198",0.000129206496706396,-0.0462274930886654,-0.0269503140652692
"199",0,-0.031335484109057,-0.0269061227485643
"200",0,-0.054885354042921,-0.0269476444640683
